,R,Q,A
15460,0.876652124640787,3,1
29133,8.249441832660047,3,1
26448,7.5594654523425255,3,1
29424,3.147365440529927,3,0
19311,3.3816347537472446,1,0
29582,7.142195911248779,3,1
26485,5.256912166763366,1,0
25410,3.414891235891456,3,0
9584,3.077055473895104,0,0
8126,2.1316007746168744,3,1
26672,2.3138207415213077,1,0
15603,4.336927731589182,3,1
10275,1.8655953898203355,3,1
15804,1.7905384007050145,0,0
15324,4.6889803410659265,3,1
7836,2.6044158579738164,3,0
22361,1.5673586075124697,3,1
4917,3.7111395316717517,3,1
28757,6.708144801948411,1,0
21959,10.046850857197352,3,1
23037,3.67278801911281,3,0
19742,4.9273176291699,3,1
3416,4.911255854206884,3,0
18005,7.836874220009328,3,1
27357,19.67567175839114,3,1
9685,2.3821727565799966,2,0
24776,3.0506413675273105,3,1
9690,7.032239361618389,3,0
23466,16.93520609602274,1,0
791,11.141577131252873,3,1
8519,9.47173694240778,1,0
10446,4.300419344615274,3,1
2860,3.55993751337012,3,1
15796,10.284431892035887,3,1
28467,2.84942706568925,3,1
6778,9.576283585079914,2,0
1376,6.271403760515744,3,1
3067,0.9187021863875748,3,1
9204,12.611864467077769,3,0
1256,4.953325696924813,1,0
2930,2.5989279037855266,3,1
9157,0.8162886094883832,3,1
4364,11.839521815458225,1,0
28771,2.679087380559803,3,1
11139,6.693365822443498,1,0
9531,3.5274078846321153,3,1
20356,4.211103092775534,3,1
16991,7.070162809842838,3,1
27535,7.342764189491497,3,1
15727,3.49987016891132,3,1
15319,8.903711514147133,3,1
20095,2.138354987453819,1,0
4166,2.335446807880788,3,1
8889,15.880377534973976,3,0
22886,2.9238547627177227,3,1
15890,1.0827481344748664,3,1
842,3.1527451029248015,2,0
5736,3.6454620501860893,3,0
13545,3.6345258662246165,3,1
24061,3.978097845491793,3,1
19037,11.155874190410314,2,0
16492,5.630966903213118,3,1
1948,3.068290380566117,3,0
12236,6.242322791032079,3,1
1812,2.2246360661186655,2,0
619,3.7656450077814902,3,1
18305,3.1231543379081614,3,1
27866,3.48935441206416,0,0
13706,3.5091401341304653,2,0
4660,1.8257007354802675,2,0
16306,7.0636289251496915,0,0
28436,7.316581943995944,3,1
14905,4.240047920626499,3,1
5001,6.264668882675641,3,1
3374,7.101821336418904,0,0
21144,1.8530842636949054,0,0
9396,6.295396146445141,2,0
3122,8.561653663136536,3,1
22068,7.897774847069555,3,1
7714,3.132970481475361,3,1
28764,2.4987992091037854,3,1
27637,6.382487823430351,3,1
19654,2.51138187500422,3,1
29912,5.875288052080685,1,0
22630,3.2881232818913237,1,0
4454,10.830314798795502,3,1
29522,3.8295422144870797,3,1
26524,5.680403564661592,2,0
20887,12.052931847710166,3,0
28758,6.132828179414811,3,1
11378,1.5850106692093273,3,1
8117,10.592625347216085,3,1
27654,1.699983962569397,3,1
27270,7.472980289195549,0,0
14186,5.805470980692946,1,0
8421,13.705715911041244,3,1
4000,8.334544765812785,3,1
13953,7.198155648058039,3,1
29727,6.051877862417781,2,0
5452,8.811147388512023,3,1
17601,9.32661488646248,2,0
9049,6.299983818908556,1,0
11487,1.452029428903962,3,1
13272,2.89032010596662,3,1
29348,4.219110858277678,3,1
22319,12.85726673510154,1,0
25805,6.602886006908815,0,0
27532,4.10894157170474,0,0
28199,5.177381607496015,3,1
11526,9.209743154783382,1,0
6515,4.141724529074272,3,1
25142,5.542340320828391,1,0
29872,2.1602395320355887,1,0
26,4.565337531253802,1,0
1582,3.1891536399936022,3,1
21034,1.42710945231447,1,0
1623,3.4350832549600887,3,1
23684,5.834216896562993,3,1
25149,5.267734960171414,3,1
7405,4.403839617096166,3,1
19861,2.4839879780561294,3,1
23254,1.2786060200688132,3,1
6735,2.1998247582172668,3,1
2155,8.287700466292277,3,0
25575,2.8909576329107134,1,0
18961,2.0073534505013475,2,0
24788,4.5744095725188,1,0
19574,1.5289829571848585,3,1
19411,17.395220188986418,3,1
14975,9.145132719563899,3,1
11784,0.799577825810885,3,1
12710,1.1220579323662554,3,1
17075,16.76598987361985,2,0
29749,7.710837627549357,1,0
16939,2.713647116833751,1,0
9537,6.3241549460957875,3,1
28860,7.966096607240908,2,0
16893,0.5130449600389984,3,1
19365,2.3775150556366857,2,0
5612,10.537829702247262,1,0
6701,3.049938084724175,2,0
10314,10.014968653584074,3,1
21980,4.5118611803412785,0,0
609,1.7963877524371175,3,1
28132,2.0171337581487316,2,0
19815,8.799571610231888,1,0
18494,6.502989008977053,3,1
29093,1.8106469605784683,3,1
10655,8.380248961302017,3,1
20994,3.9270711641139315,3,1
9028,11.001901161394946,1,0
16486,1.7002900087344273,3,1
3808,6.952351590209234,3,0
4837,9.691319759904054,3,1
22841,3.6975407896950068,3,1
6175,2.4882851699373005,3,1
9096,3.635693217491566,2,0
8497,14.783892682204057,3,1
12610,19.265924912092956,3,1
8024,1.2883889668212665,2,0
13115,3.159819952794892,1,0
23606,1.230585730762947,3,1
7741,6.196934428949563,3,0
17673,2.72804179787991,2,0
13655,8.824410470961926,3,1
2960,5.677480939349969,2,0
5754,2.6304375479065802,3,1
4167,4.21754032444152,3,1
8560,5.066848487792377,3,1
23969,4.707238751983741,0,0
5417,7.2177718559989845,2,0
25322,0.9979691568656665,2,0
8679,13.875369804561377,2,0
25915,11.908063489552504,3,1
15962,9.014486819542624,2,0
28358,1.6417728345011535,3,1
7335,12.476183863552357,0,0
9615,6.97755765340478,2,0
19181,7.245579583840204,3,1
17581,1.7611451312674156,3,1
14938,9.900950018818278,3,1
10454,6.186508288504564,3,1
10219,20.416251963626106,2,0
4464,10.989442688803756,1,0
19652,7.648101523400854,3,0
6447,3.246259468774171,3,1
21683,4.030943229340391,3,1
25084,1.242600198289909,3,1
1120,9.581163652710973,3,1
24019,3.2864695889928153,3,1
14429,11.595792199302839,3,1
17313,0.9512408664472077,3,0
8166,0.6662083998500866,3,1
19902,2.2289296445356364,1,0
4554,1.8999966295474233,3,1
26446,5.734870956128744,3,0
12534,10.774476353978597,3,1
20192,14.387068384514812,3,1
4143,4.101929745720589,3,1
27298,12.739233133234094,3,1
22338,20.428942782975486,3,1
17119,1.3015638199479844,1,0
19525,2.8913640483116785,2,0
15641,3.4428764388885074,1,0
16392,11.811159136585283,3,1
14785,0.7757566190676786,3,1
13820,2.477149244935662,1,0
11042,5.16280960771908,3,1
20415,3.964696010425068,3,1
15077,2.104794089140686,3,1
14992,6.333426961754487,2,0
29115,1.3173717848378932,1,0
13698,15.472592743262778,3,1
18109,3.6213998072973848,1,0
14001,5.384896835186168,3,1
466,5.32550312396775,3,1
28450,9.470592012528039,3,1
5115,6.676253316767122,1,0
22324,3.4251333934403156,3,1
5747,6.2322704384933045,3,1
24940,12.123746719805057,3,1
5173,4.5507338584975745,2,0
23722,4.548054020556332,3,0
24632,8.898736773081382,3,1
19289,5.220881415171389,3,1
17674,11.257427914744287,3,1
10576,3.9277795716012744,2,0
16719,3.22670777349432,3,1
3599,2.592380617167849,3,1
13759,15.629833671917432,1,0
2493,2.2324623468266727,3,1
15774,2.1291696585452096,3,0
17592,6.74249036366792,3,1
131,2.5643934322426087,0,0
24605,6.245160275952183,3,1
27,3.9221443049504225,2,0
15780,3.3354125594564943,1,0
13025,9.059681206153595,2,0
24046,9.222097874920376,2,0
26951,5.146206675176479,2,0
11894,4.311515274588432,3,1
27374,11.17617639726748,0,0
18504,2.874847259812655,0,0
10758,8.964744322868837,1,0
9272,2.389334706273644,3,1
7294,9.405443787617585,1,0
10584,13.61505964983887,0,0
27523,4.85933954019573,3,1
10659,8.011346067361943,1,0
12155,1.3586189094556331,2,0
5722,2.260849511531081,3,1
737,4.964765368698588,0,0
16517,6.684082098469353,0,0
5995,0.9930089253573835,3,1
3221,5.648105604308354,3,1
932,12.035967437765727,2,0
6744,6.879247920446687,2,0
14039,9.36735923643728,2,0
19969,1.5303314883475023,3,1
11440,3.957603336034224,1,0
29876,7.578865922656206,3,1
11589,7.149252861451748,3,1
3033,5.327478240229663,3,1
10233,4.86323865828158,1,0
25749,5.517807346828018,3,1
21197,2.9974617328522006,3,0
14908,3.3271223436542012,2,0
17131,15.904555926660453,2,0
13646,2.9736318020008534,3,0
4206,2.369596540171989,1,0
18368,4.588150007382298,1,0
12813,1.6692456904784874,2,0
15616,1.316126503637285,3,0
12723,2.6312335538378493,2,0
11011,5.548479132025516,3,1
5281,6.751018549003254,3,1
17201,10.368993116716315,3,1
28093,7.425455539202913,2,0
4413,3.883621180509481,3,0
511,12.490693922575968,1,0
16175,3.514476341782041,1,0
12738,0.513999063431457,3,1
19610,4.472901333364964,1,0
26624,1.684928924449046,1,0
14145,9.494944955175114,2,0
8582,2.2825604961986117,3,1
24685,8.933206812902014,1,0
19134,2.4389355619303283,1,0
24411,4.490600464763306,2,0
614,5.303470527721318,1,0
18794,9.322310963032258,2,0
10088,2.928214516017226,2,0
24479,5.074989620751415,1,0
12412,6.909271131386912,3,1
539,4.625645427318386,3,1
19233,1.1811163435832637,3,1
22275,7.769856147837282,3,1
28370,7.06630716913654,3,1
997,1.4320743718847084,3,1
25698,21.78746748460395,0,0
22833,3.46225648037335,3,1
6331,7.233282359200265,1,0
11500,4.5933338917580055,2,0
3963,6.319389937513866,3,1
9914,4.3843828537099885,3,0
25081,9.600080214561325,1,0
25394,10.079299997717452,3,1
14639,2.363729168192261,0,0
1911,1.6965456817588727,3,1
23071,6.122076722019993,1,0
11327,4.728842019567235,3,1
25700,8.268274614221632,3,1
13890,13.344640474935964,3,1
26375,4.622484520500171,3,0
18904,3.1321163841886674,0,0
21270,5.959213859543311,3,0
28414,6.42787918026468,1,0
23708,10.233661903188864,2,0
5279,1.1033037537795933,2,0
10748,2.180071944538028,2,0
27174,6.951775340378145,3,1
2247,10.293726760421311,3,1
28220,5.141528252548511,2,0
3976,1.5172811240676942,3,0
21355,4.410898554660331,3,1
2411,9.925044267746468,2,0
20390,7.017325708529277,1,0
24652,3.484997388824143,0,0
15474,6.5208142111243985,2,0
25816,2.5693826016952532,2,0
14492,1.5608791963500983,1,0
15424,5.027215045704202,3,1
27791,4.539257187125236,2,0
2626,3.2016996268599565,3,1
17232,12.901250635217643,3,1
8920,7.71238713313627,2,0
17647,5.022590415997292,3,1
9503,5.3169273350769775,1,0
29913,8.38112294975622,2,0
25209,1.8154641254850459,3,0
21227,8.472352842615106,3,1
19552,10.766210556514348,1,0
10181,4.2480679652620426,1,0
21442,2.3386678974964474,2,0
21263,4.856397578828419,3,1
3187,5.426814249557399,3,1
17770,3.708615003218001,1,0
10281,7.160200672854725,1,0
3304,2.5045917830643583,3,0
10575,3.238882946631934,1,0
7788,4.430246656458992,3,1
16755,3.3040567464226385,2,0
1292,3.134429926914538,2,0
24720,2.618143966487203,3,1
19326,9.923223986233769,1,0
22174,3.8416902199396894,3,1
18261,2.6371029291730856,1,0
13211,0.3909284225363774,1,0
8240,5.788807542253524,0,0
26412,2.406159560772064,1,0
11563,4.868297894065234,1,0
22146,7.248092306993669,3,1
12022,10.819843835770392,2,0
24021,2.310123855281342,2,0
29813,6.514536889563748,3,1
24225,3.0193360346929357,1,0
6692,3.0086981830154715,3,1
17785,2.269858535613071,3,1
25696,4.015381022410802,0,0
22120,9.974737181097645,3,1
21008,4.889464371751632,3,1
22501,7.72184077739951,3,1
4004,17.28914779314647,3,1
26720,7.475969816612792,3,1
20661,5.047382438953491,1,0
24792,7.330005322518743,3,1
23515,3.4374067449767143,2,0
29155,5.1717368830038986,2,0
20327,4.895107233931125,1,0
15276,6.994273396421392,3,1
23694,4.896242244425327,3,1
18153,2.4842460469882335,3,1
1683,6.93810518842635,1,0
13780,10.739966209002514,3,1
17080,3.0977143607361572,3,1
26648,3.776538437005479,3,1
8792,1.4378926040837177,1,0
14967,12.624910968642652,3,1
14302,1.253535557188889,3,1
16234,2.6409731792617643,0,0
12446,7.515121959019078,1,0
15650,3.5310309387695638,3,1
4577,1.2638672000516529,0,0
29768,12.536644048552729,3,1
20723,1.8209913491273029,3,0
3451,7.186335186932931,3,1
6842,1.9295074973470179,3,1
8435,5.069070950098368,3,0
28573,6.7436785856642825,3,1
23053,20.97609443392442,3,1
16073,6.40144581924482,0,0
12902,1.4007080312051814,3,1
18287,5.075523931868906,0,0
17746,11.067526553659008,3,1
1446,5.863750786505095,1,0
11398,1.660896208806979,2,0
28226,2.482894171042383,1,0
8080,2.763717116199441,1,0
20818,2.6300972080777325,2,0
17078,6.2685378271196015,2,0
27443,12.755204120839146,1,0
13384,8.210235686425204,3,1
19300,1.7260946753082065,2,0
7901,3.7800617469338684,3,0
25978,1.9629997223935005,3,1
25641,2.803625456432133,2,0
2550,3.266533489449589,2,0
11818,1.938028310142207,3,1
17325,15.616604717914559,3,1
14228,2.6391509543098794,3,1
13697,2.8404885386990153,1,0
27508,3.1173519686665245,2,0
29262,10.359901928279893,3,1
1493,8.54106319736164,2,0
29069,10.553816185291343,1,0
1287,4.323514389590765,3,1
11040,15.234787402734039,3,1
21513,2.6849499470547586,2,0
20210,5.95378243561909,2,0
8718,2.109802114564004,2,0
23529,11.434527222053333,1,0
1906,2.485457513833496,1,0
8193,4.2631649749740035,3,1
8909,7.528972790499543,3,1
12792,1.262475481827969,3,1
10056,2.9752454062646185,3,1
6372,6.999163799944089,3,0
5535,11.182936382430462,1,0
8817,22.03618117048988,2,0
5288,4.85592360928435,0,0
11296,1.9477059146194329,3,1
327,3.8406251363462047,3,1
12558,2.3011255015261867,3,1
24910,8.984222102010946,3,1
22864,8.087416504981608,3,1
11375,3.7306798970735624,2,0
982,5.981184560366014,3,1
4504,2.5363588684779943,3,1
5414,1.7087987491857708,1,0
6524,3.833690277206545,2,0
26435,7.637366214310162,3,1
15484,0.7274390270639426,1,0
24813,4.52694714817889,1,0
18119,6.708783320873698,0,0
29963,5.3866628280397695,3,1
15196,4.807973382081983,3,1
1023,5.68205401834499,3,1
11450,4.050701930852936,2,0
10391,4.926186636005585,3,1
19212,0.4594857577176875,3,1
7400,5.484174731426732,2,0
5030,3.211334639586493,3,1
16003,6.17353734856326,3,1
10490,10.598860107990525,3,1
2274,3.6910659840083864,1,0
4002,3.0609715159427093,1,0
23112,11.0404728435459,2,0
5906,1.8081245040390925,2,0
10759,7.43165810279762,3,1
7390,18.43576285903808,0,0
9662,3.0036354905955447,3,1
15171,13.575529611057068,3,1
20196,9.703543276674743,3,1
12982,13.476356998164857,3,1
21468,1.1252331340962578,1,0
18024,6.951228716208967,3,1
20439,6.787552736511103,1,0
23306,4.078994476445942,1,0
16625,2.078508408499462,3,1
15639,12.594330749903168,2,0
18014,2.095777519317673,3,1
9895,3.2017165058944084,2,0
8353,7.3747322426762185,3,1
3448,12.140293373753872,2,0
13623,4.973846574510413,2,0
11431,6.125943102687449,0,0
12363,1.058226392818139,2,0
13682,1.1763801424014746,2,0
14650,6.435271495699576,3,1
20349,8.994479534807637,1,0
14916,1.8930286593983325,3,1
5027,11.373410945882393,1,0
7122,3.4500006925238127,3,1
20262,0.7609479563266779,3,1
12873,5.6460955713290275,3,1
21487,3.3052728724561202,3,1
15797,9.893659722377528,3,1
828,14.656875219028528,2,0
21546,12.79712867032541,3,1
21675,6.590092684965651,2,0
5881,1.5693779276627162,2,0
18282,1.9310038936877787,3,1
4911,14.763512221150897,1,0
7533,2.059774663545631,3,1
1585,2.7030733055653955,3,1
29906,9.325956608059132,2,0
2976,2.2416181555401407,3,1
25009,2.3470233491769203,3,0
11300,7.196226337029949,3,1
26915,2.2477565994595468,3,1
27794,6.088375537599533,2,0
25166,8.239965360369995,2,0
11310,0.5954197423556797,3,1
18387,2.3379952857432516,0,0
25438,7.389210533634638,1,0
8846,3.075222528131822,3,1
24715,1.614818664115126,1,0
23489,1.9943904219939093,3,1
11155,1.5420625491457138,2,0
16560,8.951448613573254,3,0
10906,1.4062435312672548,1,0
8449,12.574776718911778,3,1
24557,2.6243365995421093,3,1
8376,2.6721493941730676,3,1
23341,8.145842854210512,3,1
13772,2.3244672498332664,3,0
24898,2.20062587401926,3,1
8005,13.177346947784546,0,0
1935,5.200921396705954,3,1
11218,0.5639414698024716,1,0
28404,5.942786509307053,3,1
24228,0.6816417295803708,3,1
22574,12.948597869736236,3,1
632,10.637172535443991,1,0
10336,18.815678434958794,3,1
8047,3.7425476969980007,3,1
4990,6.98389968914802,3,1
20612,8.806277970151156,3,1
5460,5.662512047050562,2,0
10739,3.9848814394884924,3,1
10890,15.428871361064939,3,1
19142,4.313491261568698,1,0
13390,2.060153967947971,3,1
8998,3.5073171497598503,1,0
12725,3.733608273871333,3,1
20228,9.133576455464413,1,0
10750,25.41204800880888,2,0
22926,1.3388834332745918,3,1
18678,2.3746715020523563,1,0
25751,3.4757322774411037,3,0
23138,6.52559224933187,3,1
21496,3.3496436254997484,3,1
17876,3.355850310387475,3,1
25310,3.104316112795809,3,1
22882,5.387410434143613,1,0
22061,10.658761317643295,3,1
21899,5.287138449293893,3,1
28599,9.54069157584745,2,0
8680,15.990081563032309,3,1
3502,8.181630266286385,3,1
870,7.044170121651246,2,0
3570,1.5188500846424544,3,1
17231,2.8709754125361444,3,0
14646,12.195563647685931,3,1
6789,0.6539684396402579,3,1
916,5.267434522386364,3,1
29539,6.32258338951557,3,1
23856,2.7420573787981164,3,1
29880,16.843823842980882,1,0
16587,3.2204685254068752,3,0
21073,4.325207789196215,3,1
21212,1.897353436386037,3,1
8962,3.0871341336794442,3,1
23080,7.129717779456103,3,1
3117,8.268638735738655,3,0
273,3.213959684092845,3,1
14243,6.393407811106854,3,0
12821,7.290877001380423,3,1
158,14.361456438797886,1,0
14354,8.879824592357217,3,1
19263,7.499543305649437,1,0
18093,16.742570110775077,3,1
26106,2.5510324037166985,2,0
22713,0.2854053225935199,2,0
1051,0.9034306768985685,3,1
11018,4.39956033435709,3,1
16895,8.71507955181048,3,1
2157,4.513004978152989,3,1
22748,1.2519610911522083,3,1
1788,1.8936442187149085,1,0
9909,7.595932647598241,1,0
10719,14.983495477985677,3,1
2643,3.9073164059898633,1,0
11333,5.322963759549122,3,1
17966,0.6741741968876535,1,0
26809,6.665761575508661,1,0
21170,2.630658683887317,0,0
23142,9.516407217953336,3,0
13693,6.28138500518538,3,1
25433,1.421369475549483,2,0
29503,9.721997332712228,3,1
5187,7.490967165734652,3,1
19483,5.176422292413941,3,1
13795,3.5914585411104465,1,0
25942,4.012720167573765,1,0
5986,12.811982861954768,3,1
13246,4.859966918648469,3,1
18356,2.2590592429762544,3,1
13636,3.4779776623299496,2,0
19463,5.976277989880087,3,1
3813,3.708402580051317,3,0
8714,11.154054317768558,3,1
5022,12.456327965010637,3,0
6747,18.04410446412717,3,1
9607,11.510714428717552,1,0
10055,2.702511061920665,3,0
16406,2.8694347786139547,3,1
26597,3.1690664847984076,3,1
8058,7.339084849300969,3,1
1438,4.254340735601127,2,0
25656,2.670240203147263,3,1
29283,1.1387097404267905,3,1
14485,5.760407419493019,3,1
3037,3.571072392390027,3,1
19875,3.0681830658225593,1,0
8338,14.651659529605592,3,0
11168,0.8179925338088074,3,1
20304,4.877429055390892,3,1
5593,11.520465884520092,3,1
16391,8.669780570441118,3,1
12139,3.3400791861141146,3,1
6973,3.661997183366839,1,0
12900,12.327257286009743,3,1
11062,2.555177924935496,3,1
6565,7.304800573685711,3,1
9474,11.219662386387242,3,1
24661,1.635366342327538,3,1
19360,2.8399621870175165,3,1
4975,12.241250995958204,3,1
20855,0.5877260646421055,2,0
16583,3.8041790900503267,3,1
22847,1.1689879820543951,3,1
7377,5.608821849314571,1,0
25589,1.5023349961090933,1,0
10791,5.131271192976891,1,0
21560,3.5406674487583243,3,1
11528,10.399994112372887,3,1
5364,5.76378883264943,1,0
8258,0.8866296481508997,1,0
11980,3.6173494425468213,1,0
1795,10.323481973872141,2,0
17032,2.0795343270964057,1,0
25177,4.622447496893788,3,1
25002,4.931138071859113,2,0
20287,10.56677191725992,1,0
21913,16.75810093675035,3,1
17672,2.1414888822328604,3,1
23363,4.2464270136538085,1,0
5,8.600118692892666,1,0
14603,1.8635689814245298,3,1
9030,4.699778645167771,3,1
25874,7.135342593224252,3,0
25739,5.520367145793054,3,1
28609,1.6079717223472025,3,1
12077,2.4734457414030966,3,1
14592,5.247588150421833,3,1
29683,1.7341673134388105,3,1
9465,2.5120004572475425,3,1
10422,5.939732660593674,1,0
8509,3.7579029858354343,2,0
13873,7.26479522570564,1,0
28938,7.338544578586456,2,0
23860,0.23092451029950983,3,1
11113,6.50006352942885,1,0
4834,3.7846643476894597,3,1
308,7.903471517542429,3,0
21692,11.510108190987669,3,1
24690,3.925146770591647,2,0
15850,8.979912898961938,3,1
23101,13.994176578098909,2,0
8674,16.824217416215774,3,1
27885,5.3075211102235755,1,0
19148,4.370898764223051,3,1
5321,5.542020533528657,3,1
18955,12.121402597515214,3,1
2281,2.6588972023330815,2,0
14695,5.836321822037424,3,1
13417,12.750876020881819,3,1
10766,5.32855018717224,3,1
3260,10.332372336078613,2,0
28280,7.051526610711505,3,1
